country_province,country_province_lean,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA-PE,Canada (other),Sewage engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-PE,Canada (other),Mining engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-PE,Canada (other),Other civil engineering works,5,ConstructionSector,05 02,DirectEmissions,A5
CA-PE,Canada (other),Repair construction services,5,Other,05 02,Other,A5
CA-PE,Canada (other),Dog and cat food,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Other animal feed,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Flour and other grain mill products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Margarine and cooking oils,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Breakfast cereal and other cereal products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Grain and oilseed products, n.e.c.",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Sugar and sugar mill by-products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Chocolate (except confectionery),6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Confectionery products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Fresh, frozen and canned fruit and vegetable juices",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Preserved fruit and vegetables and frozen foods,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Processed fluid milk and milk products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Cheese and cheese products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Butter and dry and canned dairy products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Ice cream, sherbet and similar frozen desserts",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Fresh and frozen beef and veal,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Fresh and frozen pork,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Fresh and frozen poultry of all types,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Processed meat products, other miscellaneous meats and animal by-products",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Prepared and packaged seafood products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Bread, rolls and flatbreads",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Cookies, crackers and baked sweet goods",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Flour mixes, dough and dry pasta",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Snack food products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Coffee and tea,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Flavouring syrups, seasonings and dressings",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Other food products, n.e.c.",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Carbonated and non-carbonated drinks, bottled water and ice",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Beer,3,Materials,04 04,Other,A1-A3
CA-PE,Canada (other),Wine and brandy,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Distilled liquor,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Stemmed, redried or reconstituted tobacco",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Cigarettes, cigars, chewing and smoking tobacco",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Cannabis products (except seeds, plants, and plant parts)",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Fibre, yarn and thread",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Fabrics,6,Materials,06 01,Other,A1-A3
CA-PE,Canada (other),"Carpets, rugs and mats",6,Materials,06 01,Other,A1-A3
CA-PE,Canada (other),Other textile furnishings,6,Materials,06 01,Other,A1-A3
CA-PE,Canada (other),"Textile products, n.e.c.",6,Materials,06 01,Other,A1-A3
CA-PE,Canada (other),Fabric weaving and finishing services,5,Services,05 03,ManufacturingServices,0
CA-PE,Canada (other),"Men's, women's, boys' and girls' clothing",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Infant clothing,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Clothing accessories,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Leather and dressed furs,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Footwear,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),"Suitcases, handbags and other leather and allied products",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Hardwood lumber,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Softwood lumber,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Wood chips,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Other sawmill products and treated wood products,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Veneer and plywood,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Wood trusses and engineered wood members,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Reconstituted wood products,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Wood windows and doors,3,Materials,04 07,Other,A1-A3
CA-PE,Canada (other),Wood containers and pallets,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Prefabricated wood and manufactured (mobile) buildings and components,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),"Wood products, n.e.c.",3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Waste and scrap of wood and wood by-products,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Wood pulp,3,Materials,04 04,Wood,A1-A3
CA-PE,Canada (other),Paper (except newsprint),3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),Newsprint,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Paperboard,6,Materials,06 01,Other,A1-A3
CA-PE,Canada (other),Paperboard containers,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Paper office supplies,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Disposable diapers and feminine hygiene products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Sanitary paper products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Other converted paper products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Waste and scrap of paper and paperboard,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Printed products,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Printing support services,5,Services,05 03,ManufacturingServices,0
CA-PE,Canada (other),Contract printing services for publishers,5,Services,05 03,ManufacturingServices,0
CA-PE,Canada (other),Motor gasoline,1,Energy,01 01,Energy,A1-A3
CA-PE,Canada (other),Diesel and biodiesel fuels,1,Energy,01 01,Energy,A1-A3
CA-PE,Canada (other),Light fuel oils,1,Energy,01 01,Energy,A1-A3
CA-PE,Canada (other),Aviation fuel,6,Services,06 01,Energy,A1-A3
CA-PE,Canada (other),Heavy fuel oils,1,Energy,01 01,Energy,A1-A3
CA-PE,Canada (other),Lubricants and other petroleum refinery products,3,Other,04 11,Other,A1-A3
CA-PE,Canada (other),Asphalt (except natural) and asphalt products,6,Services,06 01,Asphalt,A1-A3
CA-PE,Canada (other),Coke and other coke oven products,6,Energy,06 01,Energy,A1-A3
CA-PE,Canada (other),"Solid fuel products, n.e.c.",6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Petrochemicals,6,Energy,06 01,Energy,A1-A3
CA-PE,Canada (other),Industrial gases,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Dyes and pigments,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Other basic inorganic chemicals and nuclear fuel,6,Energy,06 01,Energy,A1-A3
CA-PE,Canada (other),"Basic organic chemicals, n.e.c.",3,Materials,04 04,Other,A1-A3
CA-PE,Canada (other),Plastic resins,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Rubber and rubber compounds and mixtures,3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),Artificial and synthetic fibres and filaments,6,Services,06 01,Other,A1-A3
CA-PE,Canada (other),Ammonia and chemical fertilizers,6,Other,06 01,Other,A1-A3
CA-PE,Canada (other),Pesticides and other agricultural chemicals,3,Materials,04 09,Other,A1-A3
CA-PE,Canada (other),Pharmaceutical and medicinal products,3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),"Paints, coatings and adhesive products",3,Materials,04 09,Other,A1-A3
CA-PE,Canada (other),Soaps and cleaning compounds,3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),Perfumes and toiletries,3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),"Chemical products, n.e.c.",3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),Plastic bags,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Plastic films and non-rigid sheets,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Plastic and foam building and construction materials,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Plastic profile shapes,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Foam products (except for construction),3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Plastic bottles,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Motor vehicle plastic parts,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),"Plastic products, n.e.c.",3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Tires,3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),Rubber and plastic hoses and belts,3,Materials,04 12,Other,A1-A3
CA-PE,Canada (other),"Rubber products, n.e.c.",3,Materials,04 12,Other,A1-A3
CA-PE,Canada (other),Waste and scrap of plastic and rubber,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Cement,3,Materials,04 01,Concrete,A1-A3
CA-PE,Canada (other),Ready-mixed concrete,3,Materials,04 01,Concrete,A1-A3
CA-PE,Canada (other),Concrete products,3,Materials,04 01,Concrete,A1-A3
CA-PE,Canada (other),Clay and ceramic products and refractories,3,Materials,04 06,Other,A1-A3
CA-PE,Canada (other),"Glass (including automotive), glass products and glass containers",3,Materials,04 07,Other,A1-A3
CA-PE,Canada (other),Waste and scrap of glass,3,Materials,04 014,Other,A1-A3
CA-PE,Canada (other),Lime and gypsum products,3,Materials,04 05,Other,A1-A3
CA-PE,Canada (other),"Non-metallic mineral products, n.e.c.",3,Materials,04 05,Other,A1-A3
CA-PE,Canada (other),Iron and steel basic shapes and ferro-alloy products,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Iron and steel pipes and tubes (except castings),3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Cold-rolled iron or steel products,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Bauxite and aluminum oxide,3,Materials,04 04,Metals,A1-A3
CA-PE,Canada (other),Unwrought aluminum including alloys,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Basic and semi-finished products of aluminum and alloys,4,Materials,04 04,Metals,A1-A3
CA-PE,Canada (other),Unwrought copper including alloys,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Unwrought nickel including alloys,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Unwrought precious metals including alloys,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Other unwrought non-ferrous metals including alloys,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Gold, store of value",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Basic and semi-finished products of non-ferrous metals and alloys (except aluminum),3,Materials,04 06,Metals,A1-A3
CA-PE,Canada (other),Ferrous metal castings,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Non-ferrous metal castings,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Waste and scrap of iron and steel,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Waste and scrap of non-ferrous metals,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Forged and stamped metal products,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Prefabricated metal buildings and other non-wood buildings, and components",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Fabricated steel plate and other fabricated structural metal,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Metal windows and doors,3,Materials,04 07,Other,A1-A3
CA-PE,Canada (other),Other architectural metal products,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Light gauge metal containers, crowns and closures",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Boilers, tanks and heavy gauge metal containers",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Builders, motor vehicle and other hardware",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Springs and wire products,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Threaded metal fasteners and other turned metal products including automotive,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Coating, engraving, heat treating and similar metal processing services",5,Services,05 03,ManufacturingServices,0
CA-PE,Canada (other),"Hand tools, kitchen utensils and cutlery (except precious metal)",3,Other,04 10,Other,A1-A3
CA-PE,Canada (other),Metal valves and pipe fittings,3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),Ball and roller bearings,6,Other,06 01,Metals,A1-A3
CA-PE,Canada (other),"Guns, ammunition and other munitions",3,Other,04 12,Other,A1-A3
CA-PE,Canada (other),"Fabricated metal products, n.e.c.",3,Materials,04 03,Metals,A1-A3
CA-PE,Canada (other),"Agricultural, lawn and garden machinery and equipment",3,Materials,04 04,Other,A1-A3
CA-PE,Canada (other),"Logging, mining and construction machinery and equipment",4,Other,04  013,Other,A1-A3
CA-PE,Canada (other),Other industry-specific machinery,4,Other,04  013,Other,A1-A3
CA-PE,Canada (other),Commercial and service industry machinery,4,Other,04  013,Other,A1-A3
CA-PE,Canada (other),"Industrial and commercial fans, blowers and air purification equipment",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Heating and cooling equipment (except household refrigerators and freezers),4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Metalworking machinery and industrial moulds,4,Other,04  013,Other,A1-A3
CA-PE,Canada (other),"Turbines, turbine generators, and turbine generator sets (except aircraft turbines)",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Other engine and power transmission equipment,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Pumps and compressors (except fluid power),4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Material handling equipment,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Other miscellaneous general-purpose machinery,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),"Computers, computer peripherals and parts",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Telephone apparatus,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Other communications equipment,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Audio and video equipment and unrecorded media,6,Services,06 01,MEP,A1-A3
CA-PE,Canada (other),Navigational and guidance instruments,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Medical devices,4,Other,04  013,Other,A1-A3
CA-PE,Canada (other),"Measuring, control and scientific instruments",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),"Printed and integrated circuits, semiconductors and printed circuit assemblies",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Other electronic components,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Electric light bulbs and tubes,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Lighting fixtures,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Small electric appliances,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Major appliances,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),"Power, distribution and other transformers",4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),Electric motors and generators,4,Materials,04  013,MEP,A1-A3
CA-PE,Canada (other),"Switchgear, switchboards, relays and industrial control apparatus",4,Materials,04  013,MEP,A1-A3
